timepoint,x,y,cos,celltype
1.0,0.6451220512390137,-0.2845543622970581,-0.3249704738671619,scgnIN
1.0,0.6155394315719604,-0.298816978931427,0.6232252945265848,tlNBL
1.0,0.2834240198135376,-0.252249151468277,-0.9483611016469242,sstIN
1.0,0.6743072867393494,-0.2870963215827942,-0.5909279022126726,obNBL
1.0,0.4528480768203735,-0.2608993053436279,-0.6351279610419133,wntEGC
1.0,0.5968906879425049,-0.2958678901195526,-0.8968103067823356,MSN
1.0,0.5792757272720337,-0.2951784133911133,-0.37193196460534816,tlNBL
1.0,0.5586957931518555,-0.286346971988678,0.9881205077827715,tlNBL
1.0,0.510052502155304,-0.2618537843227386,-0.08252884190430214,VLMC
1.0,0.3617706894874573,-0.2455418109893798,-0.9813787870933012,mpEX
1.0,0.5877692699432373,-0.2928572297096252,-0.8041150613261399,tlNBL
1.0,0.6560598015785217,-0.3078030347824096,0.999974133250529,scgnIN
1.0,0.4949996173381805,-0.2907047271728515,0.10302470219381701,VLMC
1.0,0.7032742500305176,-0.3113973736763,-0.9496942384867479,obNBL
1.0,0.5517111420631409,-0.2904347777366638,0.9771803320078901,sfrpEGC
1.0,0.486621081829071,-0.2799403071403503,0.979236925509086,VLMC
1.0,0.5166608095169067,-0.2702492475509643,-0.9056243937272364,VLMC
1.0,0.4393602609634399,-0.2485567480325698,-0.684586654330909,wntEGC
1.0,0.6399765610694885,-0.3174036741256714,0.15921999111928448,scgnIN
1.0,0.5593673586845398,-0.2876267433166504,0.7318617965631103,tlNBL
1.0,0.6281287670135498,-0.3062660098075866,0.8956358567199544,MSN
1.0,0.6194445490837097,-0.2873584330081939,0.1922921055141162,MSN
1.0,0.3725414276123047,-0.2454579472541809,-0.9248934351040848,mpEX
1.0,0.6803399324417114,-0.3040988445281982,-0.6608324860256545,MSN
1.0,0.4096476435661316,-0.2462629079818725,-0.6255286351830976,mpEX
1.0,0.3867745995521545,-0.256067544221878,-0.9193740321404205,mpEX
1.0,0.6047430634498596,-0.3166928887367248,0.4649366513708901,tlNBL
1.0,0.5661547183990479,-0.2997820675373077,-0.8956426920711863,tlNBL
1.0,0.5260075926780701,-0.2847471833229065,0.5488848517097521,sfrpEGC
1.0,0.4869550466537475,-0.2681153416633606,-0.7826636865581161,VLMC
1.0,0.4559492170810699,-0.2600875198841095,0.9999996191312095,wntEGC
1.0,0.7024437189102173,-0.3000199794769287,-0.9269643249904431,obNBL
1.0,0.5993131995201111,-0.3165977597236633,-0.9814058951431653,cckIN
1.0,0.6924712657928467,-0.3136685490608215,0.0012617863834638306,scgnIN
1.0,0.6652294993400574,-0.3080985248088836,-0.9532852659486362,scgnIN
1.0,0.6199793815612793,-0.3104498088359833,0.7948084261518447,scgnIN
1.0,0.6505036354064941,-0.3222830295562744,-0.9148182053277698,scgnIN
1.0,0.5385749936103821,-0.2927432656288147,0.9897092999706344,sfrpEGC
