time,growth,interaction,celltype
0.0,-0.082030594,0.8512829,obNBL
0.0,0.0405907,0.24592844,VLMC
0.0,-0.00013592094,0.24592844,wntEGC
0.0,-0.018678155,0.6237609,scgnIN
0.0,0.04062561,0.24592844,wntEGC
0.0,-0.020120155,0.24592844,reaEGC
0.0,0.039794363,0.43229467,CMPN
0.0,-0.11977587,0.59500617,obNBL
0.0,-0.031462863,0.8350938,obNBL
0.0,0.0034700017,0.24592844,VLMC
0.0,-0.07936708,0.8087628,scgnIN
0.0,0.004615145,0.24592844,wntEGC
0.0,-0.037634224,0.7940054,MSN
0.0,-0.03512359,0.24592844,sstIN
0.0,-0.074244894,0.59763217,obNBL
0.5,-0.0068241293,0.24592844,dpEX
0.5,-0.010979289,0.67987674,nptxEX
0.5,0.047217827,0.24592844,wntEGC
0.5,0.012285985,2.0346239,VLMC
0.5,0.077277005,1.0179667,MSN
0.5,0.10591624,1.4673483,obNBL
0.5,-0.02731173,1.3181227,obNBL
0.5,0.09718989,0.24592844,VLMC
0.5,0.042750165,1.2810316,MSN
0.5,0.040145904,0.24592844,sfrpEGC
0.5,0.116018385,0.6790501,MSN
0.5,0.09148587,1.2582278,obNBL
0.5,-0.038182694,0.24592844,scgnIN
0.5,0.025774293,1.2164309,MSN
0.5,-0.050247695,0.91862154,MSN
0.5,0.065795235,0.24592844,wntEGC
0.5,0.013015378,0.24592844,nptxEX
0.5,0.07202703,0.57988924,sstIN
0.5,0.06676495,0.24592844,dpEX
0.5,0.13549994,0.24592844,MCG
0.5,0.05328611,0.36180997,reaEGC
0.5,0.0846599,0.24592844,VLMC
0.5,0.030754087,2.2756174,VLMC
0.5,-0.017855741,0.61544085,scgnIN
0.5,0.2236964,0.24592844,sfrpEGC
0.5,0.07027356,0.24592844,VLMC
0.5,0.07338084,0.9272212,MSN
0.5,0.001988721,0.24592844,mpEX
0.5,0.06384496,0.680353,scgnIN
0.5,0.14778131,0.9886471,CMPN
0.5,0.0015493957,0.24592844,mpEX
0.5,-0.0006078556,0.7759101,MSN
0.5,0.110864565,0.4013442,dpEX
0.5,0.012445794,0.24592844,mpEX
0.5,0.083919,0.6095481,obNBL
