timepoint,x,y,cos,celltype
1.0,0.4211936891078949,-0.327858954668045,-0.5729186557073607,wntEGC
1.0,0.6940357089042664,-0.3849005103111267,0.5773515386642888,VLMC
1.0,0.3329407870769501,-0.3160467147827148,-0.9944674456675368,dpEX
1.0,0.5804278254508972,-0.3825647830963135,0.8970945312935144,tlNBL
1.0,0.383472740650177,-0.335355132818222,-0.9998530633990153,mpEX
1.0,0.2428661286830902,-0.297341376543045,-0.9999994443155396,mpEX
1.0,0.2463027685880661,-0.2831024527549743,0.8072300275529819,mpIN
1.0,0.5557748079299927,-0.3750072419643402,0.609034970992569,sfrpEGC
1.0,0.4252917468547821,-0.331240177154541,-0.6326422561930483,wntEGC
1.0,0.6704131960868835,-0.3826265335083008,0.6810768310905008,MCG
1.0,0.308594286441803,-0.2947763800621032,-0.16562350986147198,mpEX
1.0,0.1683700531721115,-0.2981460690498352,0.9342443633765414,mpEX
1.0,0.5173783302307129,-0.3738047480583191,0.998517113018205,VLMC
1.0,0.6179788112640381,-0.3872753381729126,-0.975689620433534,tlNBL
1.0,0.6555538773536682,-0.3927645683288574,-0.9850753343792167,cckIN
1.0,0.5999547243118286,-0.3740697503089905,-0.7031901945754214,tlNBL
1.0,0.2794962227344513,-0.316113144159317,-0.9775037641100429,mpEX
1.0,0.6445622444152832,-0.3930839896202087,-0.4974962505825003,VLMC
1.0,0.5899666547775269,-0.3838763833045959,0.9983257677666015,tlNBL
1.0,0.6329262256622314,-0.3981663584709167,-0.7827190818506375,MSN
1.0,0.5137425661087036,-0.3880299925804138,0.9877509541900393,VLMC
1.0,0.4043956995010376,-0.3327969908714294,-0.9925581364640511,mpEX
1.0,0.5627977848052979,-0.3816366195678711,-0.4539746999907379,sfrpEGC
1.0,-0.0784784108400344,-0.2841594815254211,-0.987543098072171,mpEX
1.0,0.413661390542984,-0.3313939869403839,-0.22938921570796603,wntEGC
1.0,0.7044130563735962,-0.3976033329963684,-0.5245257870335174,MCG
1.0,0.6599324941635132,-0.4061642289161682,-0.7696547848721563,MCG
1.0,0.3354170620441437,-0.3320129513740539,0.9999745908016864,mpEX
1.0,0.5119054317474365,-0.3662720918655395,0.9999843011497783,VLMC
1.0,0.5780096650123596,-0.3804033696651459,0.8259562674185309,tlNBL
1.0,0.6922186613082886,-0.3871355652809143,0.9971241439800489,scgnIN
1.0,0.3634776473045349,-0.3375369310379028,-0.9997830817023633,mpEX
1.0,-0.0027771443128585,-0.2942946255207062,0.9863798361591827,MCG
1.0,0.1406097561120987,-0.3151292502880096,-0.9925273136021389,mpIN
1.0,0.2838767766952514,-0.3141795098781585,-0.05465889777221216,mpEX
1.0,0.6188806295394897,-0.3899165391921997,0.6605561805522446,MSN
1.0,0.3698189556598663,-0.3337761163711548,-0.9827988851647498,mpEX
1.0,0.6046119332313538,-0.3964572250843048,-0.6072122493332776,tlNBL
1.0,0.594477653503418,-0.3872004151344299,-0.9791063928524658,tlNBL
1.0,0.5583255887031555,-0.3927894234657287,0.932018770490478,sfrpEGC
1.0,0.4248916804790497,-0.3412490785121918,0.9341729442700043,wntEGC
1.0,0.694839358329773,-0.4082924723625183,0.9960201597476115,scgnIN
1.0,0.6676172614097595,-0.4049798250198364,-0.27087623281247547,scgnIN
1.0,0.6207602620124817,-0.3921598196029663,-0.8888295253463624,MSN
1.0,0.4035841822624206,-0.3341724276542663,-0.9893486012215813,mpEX
1.0,0.3331106305122375,-0.3438599407672882,-0.9999999981996682,mpEX
1.0,0.5550514459609985,-0.4086363315582275,0.9289503098802435,tlNBL
1.0,0.5449746251106262,-0.3830160498619079,0.8764311826350606,sfrpEGC
1.0,0.7056275010108948,-0.4148697853088379,0.8831636581216932,obNBL
1.0,0.6160086989402771,-0.3940421342849731,0.9887437713086958,tlNBL
1.0,0.4134528040885925,-0.350548505783081,-0.8263322154280757,wntEGC
1.0,0.2736702561378479,-0.3286871314048767,-0.9819252772478115,mpEX
1.0,0.28481325507164,-0.3083549737930298,0.16738598797907286,mpEX
1.0,0.1717408001422882,-0.3078832924365997,0.8115445259321845,dpEX
1.0,0.2159297317266464,-0.3046615719795227,-0.025545526859339765,mpIN
1.0,0.6472820043563843,-0.3996431827545166,-0.590256769881284,tlNBL
1.0,0.4838273525238037,-0.3871550559997558,0.9965927722146474,VLMC
1.0,0.0839648023247718,-0.2890980541706085,0.9973180257873004,MCG
1.0,0.2125742137432098,-0.3274874687194824,-0.665864404670948,mpEX
1.0,-0.0027086548507213,-0.3345047831535339,-0.9999446397906709,VLMC
1.0,0.5986615419387817,-0.3998895287513733,-0.45528992619526354,tlNBL
1.0,0.4357717633247375,-0.3405853509902954,0.9647245419190319,wntEGC
1.0,-0.0740782916545867,-0.2962302565574646,0.8893731357744847,mpEX
1.0,0.6422725915908813,-0.4019121527671814,-0.09981626952990491,MSN
1.0,0.1790334731340408,-0.3292405605316162,-0.08718370367308813,mpIN
1.0,0.5709922313690186,-0.4053264558315277,0.8171959247366621,tlNBL
1.0,0.5110036730766296,-0.3934316635131836,-0.9813539239516254,VLMC
1.0,0.4121493697166443,-0.345044195652008,0.7185432298480992,wntEGC
